3406	-279.78	-36.34	-312.42
3413	-278.65	-29.64	-315.24
3419	-276.12	-22.94	-313.68
3426	-276.24	-15.64	-317.29
3433	-276.19	-6.52	-317.29
3439	-274.90	0.79	-316.51
3446	-275.62	8.69	-320.15
3453	-274.44	19.04	-322.26
3460	-270.61	28.79	-319.18
3466	-269.56	39.74	-324.17
3473	-267.75	49.48	-325.52
3480	-262.73	61.06	-323.11
3486	-261.50	73.84	-324.49
3493	-260.17	89.05	-323.71
3500	-255.73	106.10	-321.33
3506	-253.06	125.57	-318.32
3513	-250.37	143.22	-314.59
3520	-245.25	154.80	-310.01
3527	-244.62	164.54	-310.70
3533	-241.44	173.07	-308.38
3540	-236.36	179.78	-303.80
3547	-234.47	191.35	-303.71
3553	-230.09	198.06	-301.32
3560	-224.45	206.61	-298.15
3567	-220.11	216.36	-297.21
3574	-216.32	226.11	-294.85
3580	-210.56	234.05	-288.79
3587	-207.32	247.44	-285.75
3594	-200.85	260.25	-278.22
3600	-195.63	268.79	-270.75
3607	-191.16	280.36	-266.92
3614	-186.60	288.90	-260.93
3620	-179.70	294.41	-256.25
3627	-176.56	301.73	-254.65
3634	-172.24	304.79	-252.98
3641	-170.96	304.19	-251.47
3647	-169.55	311.49	-247.80
3654	-158.06	341.94	-211.22
3661	-158.47	343.16	-206.92
3667	-165.63	336.43	-217.37
3674	-163.53	340.09	-211.51
3681	-156.17	349.24	-196.72
3688	-154.62	357.76	-190.17
3694	-149.10	366.91	-176.20
3701	-143.50	374.23	-160.07
3708	-142.03	380.32	-154.96
3714	-137.77	387.63	-141.78
3721	-132.80	390.69	-125.68
3728	-129.65	400.43	-110.40
3735	-125.73	404.70	-90.75
3741	-121.24	406.54	-71.80
3748	-119.22	414.45	-54.41
3755	-116.44	415.07	-46.35
3761	-113.50	414.47	-34.67
3768	-112.61	418.73	-28.87
3775	-111.82	418.12	-24.51
3781	-108.47	417.53	-17.13
3788	-107.62	421.18	-12.05
3795	-106.28	421.19	-9.10
3802	-104.31	419.37	-5.39
3808	-105.02	422.41	-8.31
3815	-105.51	421.20	-19.14
3822	-109.59	416.93	-42.39
3828	-109.46	416.94	-66.86
3835	-106.58	413.32	-83.27
3842	-103.09	409.10	-99.64
3848	-103.25	409.10	-116.93
3855	-100.92	404.26	-131.93
3862	-97.82	398.81	-143.28
3869	-94.12	398.84	-155.33
3875	-89.74	394.62	-165.17
3882	-87.16	387.95	-174.39
3889	-83.38	389.80	-185.00
3895	-78.91	384.36	-192.68
3902	-74.47	378.92	-201.08
3909	-72.57	376.50	-212.50
3915	-68.77	371.06	-221.66
3922	-66.16	364.39	-230.16
3929	-64.22	361.98	-240.85
3936	-62.22	355.30	-249.38
3942	-61.90	349.23	-255.12
3949	-62.38	344.97	-265.22
3956	-64.70	334.63	-275.42
3962	-66.32	326.11	-283.42
3969	-69.22	320.63	-293.65
3976	-71.99	312.10	-300.27
3982	-74.04	304.79	-304.69
3989	-75.38	306.00	-307.65
3996	-76.51	303.56	-305.54
4003	-78.87	303.55	-304.23
4009	-82.00	304.75	-306.55
4016	-83.70	302.91	-303.76
4023	-87.92	302.28	-303.26
4029	-93.37	303.46	-303.55
4036	-100.50	302.81	-300.33
4043	-108.09	303.98	-294.25
4050	-117.56	306.96	-289.71
4056	-127.56	305.07	-283.03
4063	-138.16	305.61	-276.39
4070	-147.13	306.78	-273.98
4076	-156.63	303.07	-269.44
4083	-162.59	299.99	-266.87
4090	-170.44	301.16	-266.57
4096	-174.52	295.66	-262.46
4103	-177.53	294.43	-261.89
4110	-181.74	295.62	-261.40
4117	-183.38	294.39	-257.16
4123	-186.15	295.59	-251.55
4130	-190.86	298.60	-248.92
4137	-194.04	299.79	-239.01
4143	-198.56	302.19	-232.05
4150	-204.76	307.01	-222.29
4157	-208.53	307.59	-211.69
4164	-212.95	310.60	-202.57
4170	-216.95	314.22	-197.74
4177	-218.46	312.39	-190.62
4184	-218.75	316.64	-184.16
4190	-219.14	320.89	-179.86
4197	-220.52	320.27	-169.85
4204	-221.36	323.91	-161.98
4211	-224.59	328.75	-153.51
4217	-225.19	329.95	-139.86
4224	-224.14	334.21	-130.45
4231	-226.15	339.67	-121.92
4237	-222.67	340.29	-111.65
4244	-219.87	344.56	-103.59
4251	-217.59	351.26	-94.11
4258	-214.26	352.49	-87.46
4264	-209.64	356.77	-79.30
4271	-207.55	359.82	-73.43
4278	-204.16	359.83	-65.33
4284	-201.96	364.70	-57.30
4291	-201.56	368.35	-48.64
4298	-198.11	367.76	-39.10
4304	-195.83	370.20	-28.90
4311	-194.84	374.46	-20.93
4318	-190.80	372.65	-11.35
4325	-188.04	375.70	-4.01
4331	-187.09	378.14	3.24
4338	-183.73	375.11	11.34
4345	-180.23	378.17	21.60
4351	-178.59	379.99	31.05
4358	-176.36	378.18	40.53
4365	-172.98	378.19	48.62
4371	-171.27	380.63	59.51
4378	-169.06	376.99	68.99
4385	-168.02	375.17	79.13
4391	-173.65	372.09	88.91
4398	-174.94	364.17	101.81
4405	-177.94	359.28	116.78
4412	-183.64	356.20	125.12
4418	-186.90	346.44	135.04
4425	-186.94	343.39	148.00
4432	-186.60	342.78	155.94
4438	-179.78	340.39	159.90
4445	-173.39	341.03	167.43
4452	-171.49	343.47	168.97
4459	-167.86	341.67	169.16
4465	-163.41	343.52	173.72
4472	-161.94	343.52	179.55
4479	-157.01	339.90	181.98
4485	-153.99	344.18	181.41
4492	-154.79	348.43	176.33
4499	-155.21	348.44	166.95
4506	-156.04	353.30	161.14
4512	-159.71	353.28	160.22
4519	-162.56	345.96	165.12
4526	-165.66	341.07	177.92
4532	-168.68	331.92	192.89
4539	-168.66	318.54	208.74
4546	-170.47	309.40	223.77
4552	-172.35	299.65	237.36
4559	-170.30	290.54	243.95
4566	-170.78	289.92	246.81
4573	-173.29	291.73	244.51
4579	-170.62	296.01	236.01
4586	-170.94	305.74	227.35
4593	-173.10	313.03	218.59
4599	-171.89	317.91	204.25
4606	-173.44	325.81	195.52
4613	-175.38	327.63	192.54
4620	-173.57	325.81	192.63
4626	-174.60	324.59	196.90
4633	-177.38	319.71	203.24
4640	-179.48	309.96	211.78
4646	-185.16	304.45	220.84
4653	-190.62	299.55	221.28
4660	-192.06	298.33	216.16
4666	-195.90	302.56	210.92
4673	-198.02	305.60	203.60
4680	-197.14	308.65	195.73
4687	-198.64	314.72	188.44
4693	-201.19	314.71	185.43
4700	-200.08	314.11	183.33
4707	-202.49	316.53	183.20
4713	-203.08	314.70	183.89
4720	-200.75	313.50	181.85
4727	-202.68	317.74	178.87
4734	-201.61	320.79	175.32
4740	-200.62	320.19	170.33
4747	-201.39	325.06	165.97
4754	-202.75	327.48	162.30
4760	-201.03	326.89	160.23
4767	-202.26	329.31	159.44
4774	-204.09	327.48	159.35
4780	-202.92	325.66	158.69
4787	-204.70	326.26	159.31
4794	-207.32	326.85	154.86
4801	-207.58	325.64	149.08
4807	-209.02	330.50	143.24
4814	-211.75	332.92	135.90
4821	-208.51	335.98	126.71
4827	-205.93	345.73	115.31
4834	-202.97	350.62	99.63
4841	-197.57	355.53	84.07
4848	-195.04	363.46	71.95
4854	-191.88	367.13	60.60
4861	-184.88	369.61	54.48
4868	-184.48	372.65	49.46
4874	-185.11	372.65	48.71
4881	-185.68	369.60	50.12
4888	-190.57	368.35	62.83
4894	-190.50	364.09	78.67
4901	-189.02	359.84	85.23
4908	-191.38	360.43	86.55
4915	-195.76	359.80	83.44
4921	-197.21	356.75	78.32
4928	-206.42	355.48	75.68
4935	-210.72	351.20	74.74
4941	-210.10	348.77	75.49
4948	-212.29	350.58	80.41
4955	-210.38	349.37	82.68
4961	-205.13	352.45	77.91
4968	-203.08	357.94	68.65
4975	-198.65	361.62	58.80
4982	-191.87	364.71	47.64
4988	-189.18	371.41	39.14
4995	-184.70	373.27	30.73
5002	-179.04	374.52	21.67
5008	-177.54	379.40	13.82
5015	-175.44	378.81	6.73
5022	-171.38	379.45	2.63
5028	-170.37	383.10	-2.36
5035	-168.01	382.51	-3.68
5042	-165.65	380.70	-4.99
5048	-164.38	384.96	-4.21
5055	-164.90	384.35	-2.08
5062	-161.77	383.15	0.25
5068	-162.17	386.19	4.55
5075	-163.18	383.75	9.53
5082	-161.75	382.54	14.65
5089	-161.44	385.57	21.15
5095	-162.51	383.74	24.69
5102	-161.05	381.32	30.53
5109	-161.45	383.74	34.83
5115	-161.30	383.13	38.44
5122	-158.82	381.32	40.01
5129	-158.18	385.58	40.04
